paper_name,variant_type,repeat_index,novelty,methodological_rigour,result_credibility,writing_clarity,total_score,justification
2024.emnlp-main.173,hedging_weaken,3,7,6,6,6,6,"The paper proposes a simple, plug-and-play calibration approach that decomposes confidence into uncertainty and a novel fidelity signal elicited via a hierarchical “all other options are wrong” procedure, plus two new diagnostics (IPR, CE). Experiments span multiple datasets and both open- and closed-source RLHF LMs, with ablations and temperature/scale analyses. However, the method is tailored to MCQA, sometimes worsens ECE versus strong sampling/logit baselines, relies on debatable new metrics, and may suffer from prompt artifacts without statistical significance testing or robustness analyses beyond the covered settings."
2024.emnlp-main.173,counterfactual,1,6,4,4,4,4,"The fidelity-chain idea and decomposition into uncertainty and answer fidelity are interesting and appear novel for MCQA, and the plug-and-play black-box setting is appealing. However, the approach is largely heuristic, metric definitions (IPR/CE) are unclear or internally inconsistent, and key claims contradict the reported tables, undermining credibility. Numerous writing issues and missing/erroneous details (e.g., metric formulas, contradictory statements) further weaken the paper’s rigor and clarity."
2024.emnlp-main.173,counterfactual,2,6,5,4,4,5,"Decomposing confidence into uncertainty (via sampled-answer entropy) and answer fidelity (via iterative “all other options are wrong” replacement) is a reasonably original, practical idea for black-box LMs, and the new IPR/CE metrics are simple and interpretable. However, the approach is heavily tailored to MCQA, relies on ad hoc heuristics (e.g., τ-weighted fidelity chains) with limited theoretical grounding, and the paper contains inconsistencies/typos (e.g., contradictory claims about results, unclear IPR definition), which weaken rigor and trust in the reported improvements. Stronger baselines, clearer algorithms, and cleaner presentation would significantly improve the work."
2024.emnlp-main.173,counterfactual,3,6,5,4,3,4,"The paper proposes a creative fidelity elicitation trick (“All other options are wrong”) and a simple uncertainty–fidelity decomposition applicable to black-box MCQA, with some ablations and cross-model experiments. However, results are mixed (often not better than baselines on GPT-4), new metrics are ill-defined/insufficiently justified, and there are notable inconsistencies and errors in the text that undermine clarity and confidence in the findings."
2024.emnlp-main.208,original,1,7,7,7,7,7,"The paper proposes a generic loss that uses bidirectional KL-based similarities in log space to weight contrastive learning in Euclidean space and shows integration into multiple baselines, yielding consistent SOTA on three FCDC datasets. The approach is conceptually interesting and reasonably analyzed, with clear experimental protocol and standard deviations for proposed methods. Minor concerns remain about how KL is defined over embeddings (distributional assumption relegated to the appendix) and sensitivity to hyperparameters, but overall the results and framing are convincing."
2024.emnlp-main.208,original,2,7,7,8,7,7,"The paper proposes a generally applicable contrastive objective that leverages bidirectional KL-based semantic similarities (including negatives) and a trainable exponential base, yielding consistent gains over strong FCDC baselines and offering a practical centroid-based inference. Empirical results across three benchmarks are convincing and reproducible (shared code, multiple runs), and the method integrates cleanly with prior frameworks. However, the conceptual novelty is incremental, and key technical details (e.g., the precise construction of distributions for KL and stability/complexity implications of B^d_KL) are deferred to the appendix, limiting methodological transparency in the main text."
2024.emnlp-main.208,original,3,7,7,7,6,7,"The paper proposes a generic, well-motivated objective that leverages bidirectional KL-based similarities (including negatives) to shape Euclidean embeddings, integrates cleanly with strong baselines, and delivers consistent SOTA on three FCDC benchmarks; the centroid inference is a practical addition. However, the main text omits a precise, justified definition of how embeddings are converted to distributions for KL, and potential instability/degeneracy of the trainable exponential base B is not thoroughly analyzed; several baselines are cited rather than re-run (e.g., LLMs), raising minor fairness concerns. Overall, the method is moderately novel, empirically solid, and largely convincing despite clarity gaps and some open technical questions."
2024.emnlp-main.208,tense_pres,1,6,7,7,4,6,"The paper proposes a KL-based comprehensive semantic similarity weighting to guide Euclidean contrastive objectives and a centroid inference variant, yielding consistent but modest gains over strong baselines (DNA/DOWN) on three datasets. While experiments are fairly thorough and results look credible, the core idea feels incremental, some theoretical aspects (KL on embeddings) are under-explained in the main text, and pervasive grammatical errors/typos significantly hinder clarity."
2024.emnlp-main.208,tense_pres,2,7,6,7,4,6,"The paper proposes a new objective that leverages bidirectional KL-based comprehensive semantic similarities to weight contrastive learning, integrates with strong baselines, and shows consistent SOTA gains on three FCDC benchmarks. However, key technical details (e.g., how embeddings are transformed for KL in the “logarithmic space,” stability/complexity of BdKL weighting, and ablation breadth) are under-explained in the main text, and comparisons rely partly on prior-reported baselines. Writing quality is notably poor with pervasive grammatical errors, which obscures some contributions and limits clarity."
2024.emnlp-main.208,tense_pres,3,6,6,7,5,6,"Using bidirectional KL-derived “comprehensive semantic similarities” to weight contrastive objectives and a trainable exponential base is a modest but genuine extension over prior FCDC/NCL methods, and improvements are consistent across strong baselines. However, key definitions (what “logarithmic space” KL over embeddings precisely means) are deferred to the appendix, ablations in the main text are limited, and gains over SOTA are relatively small. Writing quality and clarity (numerous typos and ambiguities) also hinder readability and verification."
2024.emnlp-main.208,tense_past,1,6,5,6,3,5,"Using bidirectional KL-based similarities to weight contrastive objectives across positives and negatives is a modestly novel extension and yields consistent but small gains over strong baselines on three datasets. However, key technical details (e.g., how embeddings are turned into distributions for KL, what “logarithmic space” precisely entails) are under-specified, and numerous grammatical errors impede comprehension. The evaluation breadth is limited and ablations/analyses appear insufficient to fully substantiate generality; the proposed centroid inference is essentially a standard nearest-centroid scheme."
2024.emnlp-main.208,tense_past,2,6,7,7,3,6,"The paper introduces a contrastive objective that leverages bidirectional KL-based comprehensive semantic similarities and integrates it into several baselines, achieving consistent SOTA gains on three FCDC benchmarks. Novelty feels incremental over recent neighbor-weighted/contrastive methods, and key technical details (e.g., how embeddings are mapped to distributions for KL, stability/complexity considerations, and ablations) are insufficiently clear. Substantial grammatical issues hinder readability, but the empirical results and protocol are generally sound and support the claimed effectiveness."
2024.emnlp-main.208,tense_past,3,6,6,7,4,6,"The paper proposes a generic, KL-weighted contrastive objective that leverages similarities to both positives and negatives and integrates into multiple baselines, yielding consistent but modest improvements across three FCDC datasets with released code. However, key methodological details (e.g., the precise definition of bidirectional KL over embeddings) are deferred to the appendix, the theoretical justification remains somewhat high-level, and the manuscript contains numerous grammatical errors that obscure the core ideas."
2024.emnlp-main.208,hedging_strengthen,1,6,7,8,6,7,"The paper proposes a generic contrastive objective that leverages bidirectional KL-based similarities (including negatives) with a trainable exponential base, yielding consistent gains over strong FCDC baselines across three datasets and also introduces a simple centroid-based real-time inference. Empirical evaluation is broad and improvements are credible, though ablations/sensitivity to B, γ, k, and analysis details for the KL formulation (how embeddings become distributions) are deferred to appendices and not fully evident here. Writing is mostly clear but has several grammatical issues, and the conceptual novelty is moderate given the incremental modification to contrastive learning."
2024.emnlp-main.208,hedging_strengthen,2,6,7,7,6,7,"The paper proposes a generic CSS-guided contrastive objective that consistently improves multiple strong FCDC baselines and adds a practical centroid-based inference, yielding state-of-the-art results on three benchmarks. However, the notion of “logarithmic space” and the exact definition/computation of the bidirectional KL divergence between embeddings are insufficiently clarified in the main text, and some comparisons (e.g., LLM prompts) seem weak. Despite minor clarity issues, the methodology is sound and the empirical gains are consistent and credible with released code."
2024.emnlp-main.208,hedging_strengthen,3,6,7,7,6,7,"The paper proposes a reasonably novel, generic loss that uses bidirectional KL-based similarities to weight contrastive learning and shows consistent SOTA gains across three FCDC benchmarks, plus a practical centroid inference for real-time use. However, key details—especially how embeddings are converted to distributions for KL in “log space”—are not clearly specified in the main text, and many analyses/ablations are relegated to the appendix. Some baselines (LLMs) are weakly motivated for this setup and the evaluation scope (three datasets, known K) tempers the generality of the claims."
2024.emnlp-main.208,hedging_weaken,1,7,6,7,6,7,"The paper introduces a distinct objective that couples bidirectional KL-based semantic similarities with Euclidean contrastive learning and adds a practical centroid-based inference, yielding consistent SOTA improvements on three benchmarks. However, key details are under-specified or inconsistent (e.g., how KL is defined on embeddings and whether the exponential base B is trainable vs. fixed), and the writing contains noticeable clarity issues. While the empirical gains and breadth of baselines are convincing, limited dataset diversity and missing ablation details in the provided text temper confidence."
2024.emnlp-main.208,hedging_weaken,2,7,6,7,5,6,"Using bidirectional KL-based similarities to weight contrastive objectives is a reasonably novel twist that integrates cleanly with multiple baselines and yields consistent SOTA gains on three FCDC datasets, plus a practical centroid inference variant. However, the contribution feels incremental relative to prior neighborhood/hard-negative weighting methods, and key technical details (e.g., how embeddings are turned into distributions for KL, implications of a trainable exponential base) are mostly deferred to the appendix. The writing has notable clarity/grammar issues and some methodological gaps (limited analysis of efficiency/stability), tempering the overall assessment."
2024.emnlp-main.208,hedging_weaken,3,7,6,8,6,7,"Using bidirectional KL-based similarities to modulate contrastive learning and integrating them across positives and negatives is a reasonably novel twist that yields consistent gains across three datasets. Empirical evaluation is broad with many baselines and reported variances, and code availability increases credibility, though improvements are modest. However, key technical details (how KL is computed from embeddings, stability of B^{dKL}, and whether B is truly trainable vs fixed) are insufficiently specified, and writing contains inconsistencies that hinder clarity."
2024.emnlp-main.208,counterfactual,1,5,3,2,2,3,"Using comprehensive semantic similarities to weight contrastive objectives is a potentially interesting twist, and the centroid-based inference idea could be practically useful. However, the paper contains major inconsistencies (e.g., the abstract claims failure to surpass SOTA while tables claim SOTA), unclear or questionable technical definitions (notably how bidirectional KL is computed between normalized embeddings and the claim that cosine similarity equals negative Euclidean distance), and numerous editorial errors. These issues severely undermine methodological soundness and the credibility of the reported gains."
2024.emnlp-main.208,counterfactual,2,6,5,4,3,4,"Using bidirectional KL-based “comprehensive semantic similarities” to weight contrastive objectives (with a trainable exponential base) is moderately novel and plausibly useful. However, key details (e.g., how KL is defined over embeddings) are unclear in the main text, theoretical claims are deferred to appendices, and the manuscript contains contradictory statements about effectiveness and multiple wording errors, undermining credibility. Reported gains over strong baselines are modest and the inconsistent narrative (e.g., “failed to confirm” vs. SOTA tables) raises concerns about reliability."
2024.emnlp-main.208,counterfactual,3,6,6,5,4,5,"Using bidirectional KL-based comprehensive semantic similarities to modulate contrastive learning and a centroid-based real-time inference mechanism is a reasonably novel, general idea with promising empirical gains over strong baselines. However, the manuscript contains contradictory claims (e.g., asserting both SOTA improvements and failures), typos, and missing clarity on key details such as how embeddings are mapped to distributions for KL, which undermines rigor and reproducibility. Stronger ablations/significance tests and a clarified, consistent presentation (including a valid code link) are needed."
2024.emnlp-main.442,original,1,7,7,7,8,7,"The paper offers a timely and largely novel empirical study on multilingual reasoning distillation, introducing d-CoT-nR that leverages negative rationales and demonstrating consistent gains across models and many languages, including in unseen settings. Experimental design is generally solid (multiple architectures, significance testing), though the methodology is incremental and relies on a proprietary teacher and an LLM judge for rationale correctness, with limited seeds for the strongest model and a narrow task scope (MCQ EXAMS). Overall, the results are convincing but the impact is tempered by evaluation constraints and modest methodological novelty."
2024.emnlp-main.442,original,2,7,7,7,8,7,"The paper presents the first systematic study of multilingual reasoning distillation and proposes d-CoT-nR leveraging negative rationales, which is a meaningful and reasonably novel extension. The experimental design is solid across multiple models, languages, and includes significance testing and rationale-quality analysis, yielding consistent gains. However, reliance on LLM-generated/LLM-judged rationales, heuristic filtering of negatives, focus on MCQ EXAMS, and single-seed results for Gemma modestly limit rigor and generality."
2024.emnlp-main.442,original,3,6,7,7,8,7,"The paper offers a solid empirical study of multilingual reasoning distillation and introduces d-CoT-nR, showing consistent gains, especially with unlikelihood training, across multiple models and languages. While the findings (native vs English CoT; diversity; leveraging negative rationales) are valuable and well-supported with significance tests, the conceptual novelty is moderate and evaluation is limited to a single MCQ dataset with one-seed results for Gemma and heuristic labeling of negative rationales."
2024.emnlp-main.442,tense_pres,1,7,7,7,5,7,"The paper offers a solid, first empirical study of multilingual reasoning distillation and introduces d-CoT-nR with negative rationales, showing consistent gains across models and languages. The experimental setup is generally rigorous (multiple students, significance testing, seen/unseen languages), and results are plausible and well-ablated. However, the writing has many grammatical issues, the evaluation is limited to a single MCQ dataset with proprietary teachers/judges, and some configurations (e.g., Gemma) are under-seeded."
2024.emnlp-main.442,tense_pres,2,7,7,7,5,7,"The paper offers the first focused empirical study of multilingual CoT distillation and introduces d-CoT-nR, showing consistent gains—especially with unlikelihood training—across models, languages, and unseen settings. The experimental design is generally solid (multiple models, languages, significance tests, ablations, rationale-quality analysis), though details of negative-rationale filtering are deferred and Gemma is evaluated with a single seed. Writing quality is uneven with many grammatical issues, and the evaluation is limited to multiple-choice exams, but the empirical findings are credible and practically useful."
2024.emnlp-main.442,tense_pres,3,6,7,7,5,7,"The paper offers a timely, systematic study of multilingual reasoning distillation and introduces d-CoT-nR that leverages negative rationales, yielding consistent, statistically significant gains across models, languages, and even unseen settings. Nonetheless, the contribution is methodologically incremental, several experimental details (e.g., negative-rationale identification heuristics, diversity/α ablations) are under-specified and teacher comparisons are not fully controlled, and numerous grammatical errors hinder clarity."
2024.emnlp-main.442,tense_past,1,6,7,7,5,6,"Useful empirical contribution on multilingual reasoning distillation with the insight that native CoT and diverse rationales (incl. negatives via unlikelihood) help small models. The study is fairly rigorous with multiple models, significance testing, and ablations, but is limited to a single MCQ dataset and relies on proprietary teachers/evaluators and single-seed runs for Gemma. Writing quality is inconsistent with numerous grammatical errors, which detracts from clarity."
2024.emnlp-main.442,tense_past,2,6,6,6,4,6,"The paper offers a timely empirical study of multilingual reasoning distillation, showing consistent gains from native-language CoT and from incorporating rationale diversity and simple unlikelihood training on negative rationales. The experimental setup spans multiple languages, architectures, and includes significance testing and an analysis of stepwise reasoning quality. However, the work is limited to a single dataset and one teacher model, has partial single-seed reporting, heuristic filtering of negative rationales, and the writing contains many grammatical issues that hinder clarity."
2024.emnlp-main.442,tense_past,3,6,7,7,5,6,"The paper provides a timely, systematic empirical study of multilingual CoT distillation, showing clear gains from native-language rationales, rationale diversity, and incorporating negative rationales (unlikelihood) across multiple models with significance testing. Novelty is moderate since the core techniques (d-CoT, unlikelihood/contrastive/preference losses) are known; contributions lie mainly in the multilingual setting and careful comparisons. Credibility is reasonably strong (multiple seeds, baselines, open code), but some details (positive/negative rationale filtering, prompting specifics) are under-specified, evaluation is limited to EXAMS and GPT-based rationale grading, and writing quality has many grammatical issues."
2024.emnlp-main.442,hedging_strengthen,1,7,7,7,7,7,"The paper offers a timely, well-scoped empirical study of multilingual reasoning distillation, with the native-vs-English CoT result and the incorporation of negative rationales (via unlikelihood/ORPO) representing meaningful, if incremental, novelty. The experimental design is solid across models, languages, and settings (seen/unseen), with statistical tests and ablations supporting claims. However, reliance on a single MCQ dataset, LLM-based rationale scoring, and limited detail on negative-rationale filtering temper broader claims, and some writing is overly emphatic though generally clear."
2024.emnlp-main.442,hedging_strengthen,2,7,7,7,7,7,"Presents the first systematic empirical study of multilingual reasoning distillation and introduces d-CoT-nR, showing consistent gains from native CoT, rationale diversity, and incorporating negative rationales via unlikelihood. The methodology is solid with multi-model, multi-language evaluations, significance tests, and ablations, but is limited to a single MCQ dataset, heuristic filtering of negatives, and one seed for Gemma. Writing is generally clear, and the results appear credible with meaningful improvements and released code."
2024.emnlp-main.442,hedging_strengthen,3,6,7,7,7,7,"A well-executed empirical study on multilingual reasoning distillation with a practical contribution (d-CoT-nR) and clear insights showing native CoT’s advantage for small LMs. The experimental design spans multiple models, languages, significance testing, and unseen-language transfer, supporting credible conclusions. Limitations include task scope (MCQ EXAMS only), reliance on GPT-3.5 rationales and an LLM judge for rationale quality, and partial single-seed reporting for Gemma."
2024.emnlp-main.442,hedging_weaken,1,6,7,7,7,7,"The paper offers a useful multilingual perspective on reasoning distillation and introduces d-CoT-nR with negative rationales, yielding consistent gains over strong baselines. The experimental design is generally solid (multiple models, languages, significance tests, unseen-language evaluation), supporting credible results. However, novelty is incremental, and some limitations remain (MCQ-only evaluation, heuristic negative-rationale filtering, GPT-based rationale scoring, and single-seed results for Gemma)."
2024.emnlp-main.442,hedging_weaken,2,6,7,7,7,7,"The paper offers a timely empirical study of multilingual reasoning distillation, with the main insights (native CoT > English CoT for small LMs, diverse rationales help, and simple unlikelihood-based use of negative rationales improves further) supported across multiple models and languages with significance testing. While the methodological setup is generally solid (multiple baselines, ablations, unseen-language evaluation, rationale-quality analysis), novelty is moderate as it adapts known techniques (d-CoT, unlikelihood/contrastive/preference training) to a multilingual setting. Limitations include reliance on a single MCQ dataset, one teacher model, heuristic negative-rationale filtering, and partial seeding (Gemma), though the results appear consistent and credible."
2024.emnlp-main.442,hedging_weaken,3,6,7,7,7,7,"The paper provides a useful and timely empirical study of multilingual reasoning distillation, with clear takeaways (native CoT > English CoT for small LMs; d-CoT and adding negative rationales via unlikelihood help). Experiments are reasonably thorough across models, languages, and training objectives with significance testing. Novelty is moderate and mainly empirical; reliance on a single dataset, heuristic handling of negative rationales, and single-seed results for Gemma limit strength, and some writing/formatting issues remain."
2024.emnlp-main.442,counterfactual,1,6,6,5,3,5,"The paper offers a timely empirical study of multilingual reasoning distillation and a simple, effective use of negative rationales via unlikelihood, with broad comparisons across models and languages. However, pervasive writing issues (contradictory claims, double negatives) and inconsistencies between narrative and tables undermine clarity and confidence; key methodological details are deferred to appendices, results rely on a single dataset, and some experiments use a single seed. These factors limit the overall credibility despite promising quantitative gains."
2024.emnlp-main.442,counterfactual,2,7,6,6,3,6,"The paper offers a first systematic look at multilingual reasoning distillation and introduces using negative rationales with unlikelihood, showing consistent gains across models and seen/unseen languages. The experimental setup is fairly thorough (multiple architectures, significance tests, rationale-quality analysis), lending credibility, though reliance on a single task type and some closed models limits generality. Major contradictions and wording errors in the narrative (e.g., repeated “fail to” negations against the tables) substantially hurt clarity and trust in the exposition."
2024.emnlp-main.442,counterfactual,3,6,5,4,3,4,"The paper tackles an underexplored problem—multilingual reasoning distillation—and evaluates negative-rationale training objectives, offering moderate novelty. However, pervasive contradictions and double-negation errors between the narrative and the tables undermine clarity and credibility. Despite reasonable experimental breadth (multiple models/languages and significance tests), reliance on a single dataset and limited detail on heuristics/hyperparameters weaken methodological rigor."
2024.emnlp-main.492,original,1,7,5,6,7,6,"The paper offers a timely, systematic study of LLMs for nested NER and proposes task-specific prompting (SD-QA) and tailored instructions that yield consistent gains across ACE and GENIA. However, methodological details raise concerns—instruction tuning appears to use both train and test splits (risking leakage), significance/variance analyses are limited, and comparisons to the strongest non-LLM and LLM baselines are incomplete. Writing is generally clear, but some implementation specifics and evaluation choices need clearer exposition to fully trust the conclusions."
2024.emnlp-main.492,original,2,5,4,4,7,5,"The paper offers a broad, useful empirical study of LLMs for nested NER and proposes task-specific prompting (label info + nested-case descriptions) and a structure-based decomposed-QA, yielding consistent gains though still below supervised baselines. However, novelty is modest and there is a serious methodological concern: the instruction-tuning section states using the entire train and test portions for tuning, implying test leakage and undermining credibility. Results lack significance testing and some setups (e.g., D-QA) collapse on nested metrics, further limiting confidence."
2024.emnlp-main.492,original,3,5,6,6,7,6,"A careful empirical study of LLMs for nested NER across standard datasets, output formats, reasoning prompts, and PEFT tuning, with clear evidence that tailored label descriptions and nested-case instructions help. Novelty is moderate, as methods adapt known decomposed-QA and instruction-design ideas rather than introducing fundamentally new algorithms, and some methodological details (stronger baselines, significance tests, full reproducibility) are limited. Writing is clear and results are plausible, though still below BERT-based SOTA."
2024.emnlp-main.492,tense_pres,1,6,6,6,3,5,"The paper offers a broad, careful empirical study of LLMs for nested NER across datasets, output formats, prompting schemes, and PEFT, and proposes task-specific instructions and a structure-based decomposed-QA variant that yield consistent gains. However, the contributions are largely incremental, the results remain well below strong BERT-based baselines, and important methodological details and controls (e.g., stronger baselines, significance, contamination analysis) are limited. Writing quality is poor with pervasive grammatical errors, which hinders clarity and confidence in the work."
2024.emnlp-main.492,tense_pres,2,6,4,5,4,5,"The paper provides a timely, fairly comprehensive empirical study of nested NER with LLMs and proposes task-specific prompting (structure-based decomposed-QA and label/case descriptions) that yield informative insights. However, methodological details are shaky—there is ambiguity suggesting potential train–test leakage during instruction tuning, limited control/ablation on prompting/hyperparameters, and sparse statistical analysis. Numerous grammatical errors impede clarity and raise concerns about reproducibility and rigor, tempering confidence in the reported gains."
2024.emnlp-main.492,tense_pres,3,5,4,4,3,4,"The paper explores LLMs for nested NER with some modestly novel prompt designs (structure-based decomposed-QA and label/case descriptions) and a reasonably broad empirical sweep. However, the contributions are incremental, experimental details are ambiguous (e.g., potential train–test leakage stated for instruction tuning, unclear few-shot sourcing, missing hyperparameters/comparisons), and results lack strong baselines and significance analysis. Numerous grammatical errors and typos hinder clarity and reproducibility."
2024.emnlp-main.492,tense_past,1,6,5,6,3,5,"Timely and underexplored problem with a broad empirical study across datasets and LLMs; the structure-based decomposed-QA and nested NER-tailored instructions are moderately novel and yield consistent gains. However, methodological details are insufficient or ambiguous (e.g., sourcing of few-shot examples, potential train/test usage in instruction tuning, baseline comparisons), which weakens rigor and reproducibility. Extensive grammatical and tense errors significantly impede clarity and reduce confidence in the presented results."
2024.emnlp-main.492,tense_past,2,5,5,5,4,5,"The paper offers a useful empirical study of LLM prompting and instruction tuning for nested NER, introducing structure-based decomposed-QA and label/case-informed instructions that yield consistent gains across ACE and GENIA. However, novelty is moderate and several methodological issues reduce confidence, including ambiguous wording about using “the entire train and test” for tuning, limited comparisons to strong baselines, and sparse reproducibility details (hyperparameters, code). Numerous grammatical errors and unclear exposition further hinder clarity and assessment."
2024.emnlp-main.492,tense_past,3,6,4,5,3,4,"Exploring nested NER with LLMs and proposing structure-based decomposed-QA plus label-informed, nested-specific instructions is moderately novel, and the multi-dataset, multi-shot evaluation is useful. However, methodological details are inconsistent (e.g., ambiguous statement about using the entire train and test sets for instruction tuning, uneven use of self-consistency, limited comparative baselines with concrete SOTA numbers), which weakens rigor and credibility. Writing quality is poor with many grammatical errors, hindering clarity and reproducibility."
2024.emnlp-main.492,hedging_strengthen,1,6,6,6,6,6,"The paper offers a thorough empirical study of nested NER with LLMs, proposing structure-based decomposed QA and tailored instructions that yield measurable gains, especially with instruction tuning. However, the contribution is largely incremental and exploratory, with limited methodological innovation, some overstrong claims, and missing in-text details (e.g., parsing robustness, significance testing) that temper confidence. Results are consistent across datasets/models but still below strong BERT-based baselines, underscoring the study’s insights rather than breakthroughs."
2024.emnlp-main.492,hedging_strengthen,2,6,6,6,6,6,"The paper addresses an underexplored problem—nested NER with LLMs—by systematically comparing prompting and instruction-tuning strategies and proposing structure-based decomposed QA and label/case-aware instructions that yield consistent gains on ACE and GENIA. The experimental coverage (multiple datasets, LLMs, shot settings, nested-specific metrics, multi-run averages) supports the conclusions, though the advances are primarily empirical and incremental and still fall short of BERT-based SOTA. Some claims are overstated and key implementation details and ablations (e.g., parsing robustness, prompt variants, cost/latency, SC comparisons) are limited or deferred, affecting reproducibility and generality."
2024.emnlp-main.492,hedging_strengthen,3,5,6,6,6,6,"A comprehensive empirical study of LLMs for nested NER with reasonable prompting variants, metrics, and instruction tuning across multiple datasets and models. The main contributions (structure-based decomposed QA and label/case-informed instructions) are useful but largely adaptations of known ideas, and some claims are overstated with limited statistical analysis and incomplete reporting details. Results are plausible and averaged over trials, but closed-model reproducibility and prompt selection details limit credibility; writing is generally clear but with noticeable stylistic issues."
2024.emnlp-main.492,hedging_weaken,1,6,6,7,5,6,"The paper offers a careful empirical study of nested NER with LLMs, introducing structure-based decomposed QA and task-tailored instructions (label info + nested-case descriptions) that yield consistent gains but still trail supervised BERT baselines. Experimental coverage across datasets, settings (zero/one/few-shot, instruction tuning), models, and nested-specific metrics is solid, and findings are plausible. However, contributions are incremental, several methodological choices (e.g., omission of self-consistency beyond the baseline, limited significance analysis) and writing issues reduce clarity and impact."
2024.emnlp-main.492,hedging_weaken,2,6,6,4,4,5,"The paper explores a relatively under-studied setting (nested NER with LLMs) and proposes structure-based decomposed QA and task-tailored label/case instructions, with broad experiments across datasets and models. However, methodological/reporting issues reduce confidence—most notably the stated use of both train and test splits for instruction tuning (potential test leakage), limited comparison to strong nested-NER baselines, and no significance testing. Writing quality is uneven with recurrent grammatical issues and hedged claims, making core insights harder to parse."
2024.emnlp-main.492,hedging_weaken,3,5,3,4,4,4,"The paper offers a timely empirical study of LLMs for nested NER and proposes structure-based decomposed QA plus label-informed, nested-case instructions that yield measurable gains on ACE/GENIA. However, the methodology lacks key details and appears to perform instruction tuning on both train and test splits (Sec. 4.1.1), undermining the validity of tuned results; selection of few-shot examples and stronger baselines/significance testing are also missing. Numerous phrasing/grammar issues and heavy hedging reduce clarity and confidence in the conclusions despite the use of appropriate nested metrics and multiple models."
2024.emnlp-main.492,counterfactual,1,5,5,5,3,4,"The paper presents a useful empirical study of LLM prompting and instruction-tuning for nested NER, proposing structure-based decomposed QA and label-informed instructions that yield some gains on Nested/Nesting metrics but still lag far behind supervised BERT baselines. However, pervasive phrasing errors (e.g., repeated misuse of “fail to …” that inverts claims), incomplete methodological details (prompt templates/decoding, output-to-span mapping, evaluation pipeline), and limited ablations/strong baselines reduce rigor and reproducibility. Overall, the contributions are incremental and primarily diagnostic, and the clarity and reliability need substantial improvement."
2024.emnlp-main.492,counterfactual,2,5,4,3,3,4,工作选题具有一定现实意义，并提出了结构化分解QA与面向嵌套NER的指令设计等增量思路。然⽽方法与实验存在明显问题：文中表述多处自相矛盾（大量“fail to”用法导致结论反转）、指令微调部分疑似将测试集用于训练造成数据泄漏、对基线与实现细节交代不足。结果未超越强监督BERT类模型，整体贡献主要为经验性观察而非方法学突破。
2024.emnlp-main.492,counterfactual,3,5,5,5,2,4,"The paper addresses a timely, underexplored problem (nested NER with LLMs) and proposes a modestly novel structure-based decomposition and tailored instructions, with evaluations across standard datasets and several LLMs. However, the writing contains pervasive contradictions and errors (e.g., repeated misuse of “fail to”), which obscures claims and undermines confidence, and the empirical gains are modest and remain below strong BERT-based baselines. Important methodological details and clearer comparisons are needed to substantiate conclusions and improve clarity."
2024.emnlp-main.502,original,1,7,6,6,8,7,"The paper proposes a clean, single-pass framework that interleaves constrained retrieval with generation using an FM-index and proposition-level keys, extending prior constrained-decoding retrieval to multi-hop settings with adaptive beam control. Empirical results on NQ, Hotpot, and Musique are promising with helpful ablations, but baseline comparisons are somewhat limited and lack strong tuning or statistical analysis, and scalability/latency claims are not rigorously quantified. Overall, the idea is compelling and well-presented, though more rigorous evaluation and reproducibility details would strengthen the work."
2024.emnlp-main.502,original,2,7,7,6,8,7,"The paper proposes a clean, practical unification of retrieval and generation via constrained decoding with an FM-index and adaptive beam search, extending prior generative retrieval to interleaved multi-hop reasoning and propositional keys. Empirically, it includes meaningful ablations (keys, beam, interleaving) and evaluations on NQ/Hotpot/Musique showing competitive or improved F1 with attribution. However, reliance on proprietary LLMs, relatively modest baselines, limited efficiency/latency analysis, and incomplete reproducibility details temper the strength of the claims."
2024.emnlp-main.502,original,3,7,6,6,8,6,"The paper presents a coherent unification of retrieval and generation via constrained decoding with an FM-index, interleaving CoT-style planning and multiple retrieval keys (notably propositions), with useful ablations on beam size and key types. However, evaluations rely on proprietary LLMs, a limited set of comparatively weak RAG baselines, and AutoAIS-only attribution, which tempers the strength and reproducibility of the claims. Writing is clear and the approach is technically sound, but broader baselines and open-source reproducibility would strengthen the case."
2024.emnlp-main.502,tense_pres,1,7,6,6,5,6,"Interleaving retrieval with generation via constrained decoding over an FM-index, plus adaptive beam and in-context “thoughts,” is a compelling and reasonably novel formulation that shows strong gains on multi-hop QA. However, the empirical study lacks efficiency/scalability analysis and has some fairness gaps (e.g., model-size parity and limited ablation on retrieval depth), with modest attribution benefits on single-hop. The paper is conceptually clear but marred by numerous grammatical errors and under-specified implementation details (e.g., index size/latency)."
2024.emnlp-main.502,tense_pres,2,7,6,6,4,6,"The paper presents a reasonably novel integration of constrained decoding and retrieval, enabling single-pass, interleaved evidence generation with chain-of-thought, and shows solid gains on multi-hop QA. Ablations (beam size, adaptive decoding, retrieval keys) support the design choices, but the setup leans on proprietary models, limited baselines, and lacks stronger statistical rigor. Writing quality is notably degraded by pervasive typos/grammatical issues, which hinder clarity despite a sound overall structure."
